0	0
0	-8
1	-8
1	-8
4	-8
4	-8
6	-8
6	-9
9	-9
9	-8
12	-8
12	-6
14	-6
14	-5
17	-5
17	-5
19	-5
19	-5
22	-5
22	-6
24	-6
24	-4
27	-4
27	-1
29	-1
29	0
32	0
32	0
34	0
34	0
37	0
37	0
39	0
39	0
42	0
42	0
44	0
44	0
47	0
47	0
50	0
50	0
52	0
52	0
55	0
55	0
57	0
57	0
60	0
60	0
62	0
62	0
65	0
65	0
67	0
67	0
70	0
70	0
72	0
72	0
75	0
75	0
77	0
77	0
80	0
80	0
82	0
82	0
85	0
85	0
87	0
87	0
90	0
90	0
92	0
92	0
95	0
95	0
97	0
97	0
100	0
100	0
103	0
103	0
105	0
105	0
108	0
108	0
110	0
110	0
113	0
113	0
115	0
115	0
118	0
118	0
120	0
120	0
123	0
123	0
125	0
125	0
128	0
128	0
130	0
130	0
133	0
133	0
135	0
135	0
138	0
138	0
141	0
141	0
143	0
143	0
146	0
146	0
148	0
148	0
151	0
151	0
153	0
153	0
156	0
156	0
158	0
158	0
161	0
161	0
163	0
163	0
166	0
166	0
168	0
168	0
171	0
171	0
173	0
173	0
176	0
176	0
178	0
178	0
181	0
181	0
183	0
183	0
186	0
186	0
189	0
189	0
191	0
191	0
194	0
194	0
196	0
196	0
199	0
199	0
201	0
201	0
204	0
204	0
206	0
206	0
209	0
209	0
211	0
211	0
214	0
214	0
216	0
216	0
219	0
219	0
221	0
221	0
224	0
224	0
226	0
226	0
229	0
229	0
232	0
232	0
234	0
234	0
237	0
237	0
239	0
239	1
242	1
242	1
244	1
244	1
247	1
247	1
249	1
249	1
252	1
252	1
254	1
254	1
257	1
257	1
259	1
259	1
262	1
262	1
264	1
264	1
267	1
267	1
269	1
269	1
272	1
272	1
274	1
274	1
277	1
277	1
280	1
280	1
282	1
282	1
285	1
285	1
287	1
287	1
290	1
290	1
292	1
292	1
295	1
295	1
297	1
297	1
300	1
300	1
302	1
302	1
305	1
305	1
307	1
307	1
310	1
310	1
312	1
312	1
315	1
315	1
317	1
317	1
320	1
320	2
322	2
322	2
325	2
325	2
328	2
328	2
330	2
330	2
333	2
333	2
335	2
335	2
338	2
338	2
340	2
340	2
343	2
343	2
345	2
345	2
348	2
348	2
350	2
350	2
353	2
353	2
355	2
355	2
358	2
358	2
360	2
360	2
363	2
363	2
366	2
366	2
368	2
368	2
371	2
371	2
373	2
373	2
376	2
376	2
378	2
378	2
381	2
381	2
383	2
383	2
386	2
386	2
388	2
388	3
391	3
391	3
393	3
393	3
396	3
396	3
398	3
398	3
401	3
401	3
403	3
403	3
406	3
406	3
408	3
408	3
411	3
411	3
413	3
413	3
416	3
416	3
419	3
419	3
421	3
421	3
424	3
424	3
426	3
426	3
429	3
429	3
431	3
431	3
434	3
434	3
436	3
436	3
439	3
439	3
441	3
441	4
444	4
444	4
446	4
446	4
449	4
449	4
452	4
452	4
454	4
454	4
457	4
457	4
459	4
459	4
462	4
462	4
464	4
464	4
467	4
467	4
469	4
