0	1
0	1
0	1
0	0
2	0
2	0
4	0
4	0
7	0
7	0
9	0
9	0
12	0
12	0
14	0
14	0
17	0
17	0
19	0
19	0
22	0
22	0
24	0
24	0
27	0
27	0
29	0
29	0
32	0
32	0
34	0
34	0
37	0
37	0
40	0
40	0
42	0
42	0
45	0
45	0
47	0
47	0
50	0
50	0
52	0
52	0
55	0
55	0
57	0
57	0
60	0
60	0
62	0
62	0
65	0
65	1
67	1
67	1
70	1
70	1
72	1
72	1
75	1
75	1
77	1
77	1
80	1
80	1
83	1
83	1
85	1
85	1
88	1
88	1
90	1
90	1
93	1
93	1
95	1
95	1
98	1
98	1
100	1
100	1
103	1
103	1
105	1
105	1
108	1
108	1
110	1
110	1
113	1
113	1
115	1
115	1
118	1
118	1
120	1
120	1
123	1
123	1
125	1
125	1
128	1
128	1
130	1
130	1
133	1
133	1
136	1
136	1
138	1
138	1
141	1
141	1
143	1
143	1
146	1
146	2
148	2
148	2
151	2
151	2
153	2
153	2
156	2
156	2
158	2
158	2
161	2
161	2
163	2
163	2
166	2
166	2
169	2
169	2
171	2
171	2
174	2
174	2
176	2
176	2
179	2
179	2
181	2
181	2
184	2
184	2
186	2
186	2
189	2
189	2
191	2
191	2
194	2
194	2
196	2
196	2
199	2
199	2
201	2
201	2
204	2
204	2
206	2
206	2
209	2
209	2
211	2
211	2
214	2
214	2
216	2
216	2
219	2
219	3
222	3
222	3
224	3
224	3
227	3
227	3
229	3
229	3
232	3
232	3
234	3
234	3
237	3
237	3
239	3
239	3
242	3
242	3
244	3
244	3
247	3
247	3
249	3
249	3
252	3
252	3
254	3
254	3
257	3
257	3
260	3
260	3
262	3
262	3
265	3
265	3
267	3
267	3
270	3
270	3
272	3
272	3
275	3
275	4
277	4
277	4
280	4
280	4
282	4
282	4
285	4
285	4
287	4
287	4
290	4
290	4
292	4
292	4
295	4
295	4
297	4
297	4
300	4
300	4
302	4
302	4
305	4
305	4
308	4
308	4
310	4
310	4
313	4
313	4
315	4
315	4
318	4
318	4
320	4
320	4
323	4
323	4
325	4
325	4
328	4
328	4
330	4
330	5
333	5
333	5
335	5
335	5
338	5
338	5
340	5
340	5
343	5
343	5
345	5
345	5
348	5
348	5
350	5
350	5
353	5
353	5
356	5
356	5
358	5
358	5
361	5
361	5
363	5
363	5
366	5
366	5
368	5
368	5
371	5
371	5
373	5
373	5
376	5
376	5
378	5
378	5
381	5
381	6
383	6
383	6
386	6
386	6
388	6
388	6
391	6
391	6
393	6
393	6
396	6
396	6
399	6
399	6
401	6
401	6
404	6
404	6
406	6
406	6
409	6
409	6
411	6
411	6
414	6
414	6
416	6
416	6
419	6
419	7
421	7
421	7
424	7
424	7
426	7
426	7
429	7
429	7
431	7
431	7
434	7
434	7
436	7
436	7
439	7
439	7
441	7
441	7
444	7
444	7
447	7
447	7
449	7
449	7
452	7
452	7
454	7
454	7
457	7
457	7
459	7
459	7
462	7
462	8
464	8
464	8
467	8
467	8
469	8
469	8
472	8
472	8
474	8
474	8
477	8
477	8
479	8
479	8
482	8
482	8
485	8
485	8
487	8
487	8
490	8
490	8
492	8
492	8
495	8
495	8
497	8
497	8
500	8
500	8
502	8
502	8
505	8
505	8
507	8
507	9
510	9
510	9
512	9
512	9
515	9
515	9
517	9
517	9
520	9
520	9
522	9
522	9
525	9
525	9
527	9
527	9
530	9
530	9
532	9
532	9
535	9
535	9
538	9
538	9
540	9
540	10
543	10
543	10
545	10
545	10
548	10
548	10
550	10
550	10
553	10
553	10
555	10
555	10
558	10
558	10
560	10
560	10
563	10
563	10
565	10
565	10
568	10
568	10
571	10
571	10
573	10
573	11
576	11
576	11
578	11
578	11
581	11
581	11
583	11
583	11
586	11
586	11
588	11
588	11
591	11
591	11
593	11
593	11
596	11
596	11
598	11
598	11
601	11
601	11
603	11
603	11
606	11
606	12
608	12
608	12
611	12
611	12
613	12
613	12
616	12
616	12
618	12
618	12
621	12
621	12
623	12
623	12
626	12
626	12
629	12
629	12
631	12
631	13
634	13
634	13
636	13
636	13
639	13
639	13
641	13
641	13
644	13
644	13
646	13
646	13
649	13
649	13
651	13
651	13
654	13
654	13
656	13
656	13
659	13
659	14
661	14
661	14
664	14
664	14
667	14
667	14
669	14
669	14
672	14
672	14
674	14
674	14
677	14
677	14
679	14
679	14
682	14
682	14
684	14
684	14
687	14
687	15
689	15
689	15
692	15
692	15
694	15
694	15
697	15
697	15
699	15
699	15
702	15
702	15
704	15
704	15
707	15
707	16
709	16
709	16
712	16
712	16
715	16
715	16
717	16
717	16
720	16
720	16
722	16
722	16
725	16
725	16
727	16
727	16
730	16
730	17
732	17
732	17
735	17
735	17
737	17
737	17
740	17
740	17
742	17
742	17
745	17
745	17
747	17
747	17
750	17
750	17
752	17
752	18
755	18
755	18
757	18
757	18
760	18
760	18
763	18
763	18
765	18
765	18
768	18
768	18
770	18
770	19
773	19
773	19
775	19
775	19
778	19
778	19
780	19
780	19
783	19
783	19
785	19
785	19
788	19
788	20
790	20
790	20
793	20
793	20
795	20
795	20
798	20
798	20
801	20
801	20
803	20
803	20
806	20
806	21
808	21
808	21
811	21
811	21
813	21
813	21
816	21
816	21
818	21
818	21
821	21
821	21
823	21
823	22
826	22
826	22
828	22
828	22
831	22
831	22
833	22
833	22
836	22
836	22
838	22
838	23
841	23
841	23
843	23
843	23
846	23
846	23
848	23
848	23
851	23
851	23
854	23
854	24
856	24
856	24
859	24
859	24
861	24
861	24
864	24
864	24
866	24
866	24
869	24
869	25
871	25
871	25
874	25
874	25
876	25
876	25
879	25
879	26
881	26
881	26
884	26
884	26
887	26
887	26
889	26
889	27
892	27
892	27
894	27
894	27
897	27
897	27
899	27
899	27
902	27
902	27
904	27
904	28
907	28
907	28
909	28
909	28
912	28
912	28
914	28
914	29
917	29
917	29
919	29
919	29
922	29
922	29
924	29
924	29
927	29
927	30
929	30
929	30
932	30
932	30
934	30
934	30
937	30
937	31
939	31
939	31
942	31
942	31
945	31
945	31
947	31
947	32
950	32
950	32
952	32
952	32
955	32
955	32
957	32
957	33
960	33
960	33
962	33
962	33
965	33
965	33
967	33
967	33
970	33
970	34
972	34
972	34
975	34
975	35
978	35
978	35
980	35
980	35
983	35
983	35
985	35
985	36
988	36
988	36
990	36
990	36
993	36
993	36
995	36
995	37
998	37
998	37
1000	37
1000	37
1003	37
1003	38
1005	38
1005	38
1008	38
1008	38
1010	38
1010	39
1013	39
1013	39
1015	39
1015	39
1018	39
1018	39
1020	39
1020	40
1023	40
1023	40
1025	40
1025	41
1028	41
1028	41
1031	41
1031	41
1033	41
1033	41
1036	41
1036	42
1038	42
1038	42
1041	42
1041	42
1043	42
1043	43
1046	43
1046	43
1048	43
1048	43
1051	43
1051	44
1053	44
1053	44
1056	44
1056	45
1058	45
1058	45
1061	45
1061	45
1063	45
1063	46
1066	46
1066	46
1068	46
1068	46
1071	46
1071	47
1074	47
1074	47
1076	47
1076	48
1079	48
1079	48
1081	48
1081	49
1084	49
1084	49
1086	49
1086	49
1089	49
1089	50
1091	50
1091	50
1094	50
1094	51
1096	51
1096	51
1099	51
1099	52
1101	52
1101	52
1104	52
1104	52
1106	52
1106	53
1109	53
1109	53
1111	53
1111	54
1114	54
1114	54
1117	54
1117	55
1119	55
1119	55
1122	55
1122	55
1124	55
1124	56
1127	56
1127	57
1129	57
1129	57
1132	57
1132	57
1134	57
1134	58
1137	58
1137	58
1139	58
1139	59
1142	59
1142	60
1144	60
1144	60
1147	60
1147	61
1149	61
1149	61
1152	61
1152	62
1154	62
1154	62
1157	62
1157	63
1159	63
1159	64
1162	64
1162	64
1164	64
1164	65
1167	65
1167	65
1170	65
1170	66
1172	66
1172	66
1175	66
1175	67
1177	67
1177	67
1180	67
1180	68
1182	68
1182	68
1185	68
1185	69
1187	69
1187	70
1190	70
1190	70
1192	70
1192	71
1195	71
1195	71
1197	71
1197	72
1200	72
1200	73
1203	73
1203	73
1205	73
1205	74
1208	74
1208	75
1210	75
1210	75
1213	75
1213	76
1215	76
1215	77
1218	77
1218	77
1220	77
1220	78
1223	78
