1683	337
1690	337
1690	310
1698	310
1698	277
1705	277
1705	269
1713	269
1713	266
1720	266
1720	266
1727	266
1727	264
1735	264
1735	262
1742	262
1742	261
1750	261
1750	264
1757	264
1757	266
1764	266
1764	269
1772	269
1772	272
1779	272
1779	273
1787	273
1787	274
1794	274
1794	276
1801	276
1801	277
1809	277
1809	279
1816	279
1816	282
1824	282
1824	284
1831	284
1831	284
1838	284
1838	285
1846	285
1846	286
1853	286
1853	286
1861	286
1861	286
1868	286
1868	289
1875	289
1875	291
1883	291
1883	293
1890	293
1890	296
1898	296
1898	300
1905	300
1905	304
1912	304
1912	307
1920	307
1920	311
1927	311
1927	314
1935	314
1935	317
1942	317
1942	319
1949	319
1949	321
1957	321
1957	322
1964	322
1964	324
1972	324
1972	326
1979	326
1979	328
1986	328
1986	330
1994	330
1994	332
2001	332
2001	335
2009	335
2009	337
2016	337
2016	339
2023	339
2023	342
2031	342
2031	345
2038	345
2038	348
2046	348
2046	351
2053	351
2053	355
2060	355
2060	357
2068	357
2068	359
2075	359
2075	362
2083	362
2083	365
2090	365
2090	368
2097	368
2097	370
2105	370
2105	370
2112	370
2112	370
2120	370
2120	368
2127	368
2127	368
2134	368
2134	367
2142	367
2142	366
2149	366
2149	364
2157	364
2157	361
2164	361
2164	359
2171	359
2171	356
2179	356
2179	352
2186	352
2186	348
2194	348
2194	344
2201	344
2201	342
2208	342
2208	340
2216	340
2216	339
2223	339
2223	338
2231	338
2231	337
2238	337
2238	336
2245	336
2245	335
2253	335
2253	335
2260	335
2260	335
2268	335
2268	335
2275	335
2275	334
2282	334
2282	334
2290	334
2290	332
2297	332
2297	330
2305	330
2305	329
2312	329
2312	329
2319	329
2319	329
2327	329
2327	330
2334	330
2334	330
2342	330
2342	331
2349	331
2349	332
2356	332
2356	332
2364	332
2364	335
2371	335
2371	337
2379	337
2379	338
2386	338
2386	340
2393	340
2393	341
2401	341
2401	343
2408	343
2408	345
2416	345
2416	346
2423	346
2423	348
2430	348
2430	350
2438	350
2438	351
2445	351
2445	352
2453	352
2453	354
2460	354
2460	354
2467	354
2467	355
2475	355
2475	356
2482	356
2482	357
2490	357
2490	357
2497	357
2497	357
2504	357
2504	357
2512	357
2512	357
2519	357
2519	358
2527	358
2527	358
2534	358
2534	359
2541	359
2541	360
2549	360
2549	361
2556	361
2556	362
2564	362
2564	363
2571	363
2571	364
2578	364
2578	365
2586	365
2586	365
2593	365
2593	365
2601	365
2601	365
2608	365
2608	365
2615	365
2615	364
2623	364
2623	364
2630	364
2630	363
2638	363
2638	361
2645	361
2645	359
2652	359
2652	347
2660	347
2660	319
2667	319
2667	296
2675	296
2675	289
2682	289
2682	285
2689	285
2689	282
2697	282
2697	280
2704	280
2704	276
2712	276
2712	249
2719	249
2719	170
2726	170
2726	97
2734	97
2734	66
2741	66
2741	29
2749	29
2749	3
2756	3
2756	0
2763	0
2763	0
2771	0
2771	0
2778	0
2778	-1
2786	-1
2786	-1
2793	-1
2793	-1
2800	-1
2800	-1
2808	-1
2808	-1
2815	-1
2815	-1
2823	-1
2823	-1
2830	-1
2830	-1
2837	-1
2837	-1
2845	-1
2845	-1
2852	-1
2852	-1
2860	-1
2860	-1
2867	-1
2867	-1
2874	-1
2874	-1
2882	-1
2882	-1
2889	-1
2889	-1
2897	-1
2897	-1
2904	-1
2904	-1
2911	-1
2911	-1
2919	-1
2919	-1
2926	-1
2926	-1
2934	-1
2934	-1
2941	-1
2941	-1
2948	-1
2948	-1
2956	-1
2956	-1
2963	-1
2963	-1
2971	-1
2971	-1
2978	-1
2978	-1
2985	-1
2985	-1
2993	-1
2993	-1
3000	-1
3000	-1
3008	-1
3008	-1
3015	-1
3015	-1
3022	-1
3022	-1
3030	-1
3030	-1
3037	-1
3037	-1
3045	-1
3045	-1
3052	-1
3052	-1
3059	-1
3059	-1
3067	-1
3067	-1
3074	-1
3074	-1
3082	-1
3082	-1
3089	-1
3089	-1
3096	-1
3096	-1
3104	-1
3104	-1
3111	-1
3111	-1
3119	-1
3119	-1
3126	-1
3126	-1
3133	-1
3133	-1
3141	-1
3141	-1
3148	-1
3148	-1
3156	-1
3156	-1
3162	-1
3162	-1
3168	-1
3168	-1
3173	-1
3173	-1
3177	-1
3177	-1
3181	-1
3181	-1
3184	-1
3184	-1
3188	-1
3188	-1
3191	-1
3191	-1
3194	-1
3194	-1
3197	-1
3197	-1
3199	-1
3199	-1
3202	-1
3202	-1
3205	-1
3205	-1
3207	-1
3207	-1
3210	-1
3210	-1
3212	-1
3212	-1
3215	-1
3215	-1
3217	-1
3217	-1
3220	-1
3220	-1
3222	-1
3222	-1
3224	-1
3224	-1
